divipola,nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor,fecha_corte
66,departamental,Risaralda,,Vivienda,vivienda_severidad_promedio,Severidad promedio cruda (Vivienda),Peso promedio,Calculo,2.3714285714285714,2026-09-05
66,departamental,Risaralda,,Vivienda,vivienda_severidad_idx,Severidad promedio (Vivienda),Índice 0-100,Calculo,83.1013431013431,2026-09-05
66,departamental,Risaralda,,Vivienda,vivienda_idx,Vivienda,Índice 0-100,Calculo,60.13486789057792,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,103,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_incidencia_tasa_100k,Tasa de incidencia (Instituciones),Tasa x100k hab.,Calculo,10.228401191658392,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_incidencia_idx,Incidencia (Instituciones),Índice 0-100,Calculo,65.39977731636122,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_severidad_promedio,Severidad promedio cruda (Instituciones),Peso promedio,Calculo,1.4077669902912622,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_severidad_idx,Severidad promedio (Instituciones),Índice 0-100,Calculo,80.16450916936354,2026-09-05
66,departamental,Risaralda,,Instituciones,instituciones_idx,Instituciones,Índice 0-100,Calculo,72.78214324286239,2026-09-05
66,departamental,Risaralda,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,35,2026-09-05
66,departamental,Risaralda,,Educación,educacion_incidencia_tasa_100k,Tasa de incidencia (Educación),Tasa x100k hab.,Calculo,3.475670307845084,2026-09-05
66,departamental,Risaralda,,Educación,educacion_incidencia_idx,Incidencia (Educación),Índice 0-100,Calculo,20.258741297108088,2026-09-05
66,departamental,Risaralda,,Educación,educacion_severidad_promedio,Severidad promedio cruda (Educación),Peso promedio,Calculo,2.1142857142857143,2026-09-05
66,departamental,Risaralda,,Educación,educacion_severidad_idx,Severidad promedio (Educación),Índice 0-100,Calculo,100.0,2026-09-05
66,departamental,Risaralda,,Educación,educacion_idx,Educación,Índice 0-100,Calculo,60.129370648554044,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,109,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_incidencia_tasa_100k,Tasa de incidencia (Productividad (proxy)),Tasa x100k hab.,Calculo,10.824230387288976,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_incidencia_idx,Incidencia (Productividad (proxy)),Índice 0-100,Calculo,71.44635463054078,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_severidad_promedio,Severidad promedio cruda (Productividad (proxy)),Peso promedio,Calculo,1.275229357798165,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_severidad_idx,Severidad promedio (Productividad (proxy)),Índice 0-100,Calculo,63.30275229357797,2026-09-05
66,departamental,Risaralda,,Productividad (proxy),econ_proxy_idx,Productividad (proxy),Índice 0-100,Calculo,67.37455346205937,2026-09-05
66,departamental,Risaralda,,Compuesto,indice_compuesto,Índice compuesto,Índice 0-100,Calculo,64.66666355939053,2026-09-05
66,departamental,Risaralda,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1,2026-09-05
66,departamental,Risaralda,,Productividad,empresarios_afectados,Empresarios afectados (grave/crítico),Número,Camaras,7035,2026-09-05
66,departamental,Risaralda,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,110.0,2026-09-05
66,departamental,Risaralda,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,588.0,2026-09-05
66,departamental,Risaralda,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,99.0,2026-09-05
66,departamental,Risaralda,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,274.0,2026-09-05
66,departamental,Risaralda,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,61821.0,2026-09-05
66,departamental,Risaralda,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,56079.0,2026-09-05
66,departamental,Risaralda,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,11986.0,2026-09-05
66,departamental,Risaralda,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,109.0,2026-09-05
66,departamental,Risaralda,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,44.0,2026-09-05
66,departamental,Risaralda,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,389.0,2026-09-05
66,departamental,Risaralda,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,39.0,2026-09-05
66,departamental,Risaralda,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,130.0,2026-09-05
66,departamental,Risaralda,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,1.0,2026-09-05
66,departamental,Risaralda,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,29.0,2026-09-05
66,departamental,Risaralda,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,11986,2026-09-05
66,departamental,Risaralda,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,56079,2026-09-05
66,departamental,Risaralda,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,44,2026-09-05
66,departamental,Risaralda,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,389,2026-09-05
66,departamental,Risaralda,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,40,2026-09-05
66,departamental,Risaralda,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,14110948480924,2026-09-05
66,departamental,Risaralda,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,25339686818,2026-09-05
66,departamental,Risaralda,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,180862139537,2026-09-05
66,departamental,Risaralda,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,33219147181,2026-09-05
66,departamental,Risaralda,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,239420973536,2026-09-05
66,departamental,Risaralda,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,14350369454460,2026-09-05
66,departamental,Risaralda,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,2795261,2026-09-05
66,departamental,Risaralda,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,4567756,2026-09-05
66,departamental,Risaralda,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,5433,2026-09-05
66,departamental,Risaralda,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,7564521,2026-09-05
66,departamental,Risaralda,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,14110948480925,2026-09-05
66,departamental,Risaralda,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,239420973536,2026-09-05
66,departamental,Risaralda,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,14350369454460,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,93,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_incidencia_tasa_100k,Tasa de incidencia (Salud),Tasa x100k hab.,Calculo,1.9741031628104435,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_incidencia_idx,Incidencia (Salud),Índice 0-100,Calculo,53.402021455513285,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_severidad_promedio,Severidad promedio cruda (Salud),Peso promedio,Calculo,1.4731182795698925,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_severidad_idx,Severidad promedio (Salud),Índice 0-100,Calculo,49.10394265232975,2026-09-05
76,departamental,Valle del Cauca,,Salud,salud_idx,Salud,Índice 0-100,Calculo,51.252982053921514,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,121,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_incidencia_tasa_100k,Tasa de incidencia (Vivienda),Tasa x100k hab.,Calculo,2.5684568032264914,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_incidencia_idx,Incidencia (Vivienda),Índice 0-100,Calculo,27.46676254878942,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_severidad_promedio,Severidad promedio cruda (Vivienda),Peso promedio,Calculo,2.2231404958677685,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_severidad_idx,Severidad promedio (Vivienda),Índice 0-100,Calculo,77.90492335946881,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,vivienda_idx,Vivienda,Índice 0-100,Calculo,52.685842954129114,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,244,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_incidencia_tasa_100k,Tasa de incidencia (Instituciones),Tasa x100k hab.,Calculo,5.179367437911272,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_incidencia_idx,Incidencia (Instituciones),Índice 0-100,Calculo,33.116561496947824,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_severidad_promedio,Severidad promedio cruda (Instituciones),Peso promedio,Calculo,1.5245901639344261,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_severidad_idx,Severidad promedio (Instituciones),Índice 0-100,Calculo,86.81693989071037,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,instituciones_idx,Instituciones,Índice 0-100,Calculo,59.9667506938291,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_n,Puntos registrados (Educación),Número,Naboo,80,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_incidencia_tasa_100k,Tasa de incidencia (Educación),Tasa x100k hab.,Calculo,1.6981532583315644,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_incidencia_idx,Incidencia (Educación),Índice 0-100,Calculo,9.898075621766854,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_severidad_promedio,Severidad promedio cruda (Educación),Peso promedio,Calculo,1.525,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_severidad_idx,Severidad promedio (Educación),Índice 0-100,Calculo,72.12837837837837,2026-09-05
76,departamental,Valle del Cauca,,Educación,educacion_idx,Educación,Índice 0-100,Calculo,41.01322700007261,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_n,Puntos registrados (Productividad (proxy)),Número,Naboo,263,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_incidencia_tasa_100k,Tasa de incidencia (Productividad (proxy)),Tasa x100k hab.,Calculo,5.582678836765018,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_incidencia_idx,Incidencia (Productividad (proxy)),Índice 0-100,Calculo,36.204925400990625,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_severidad_promedio,Severidad promedio cruda (Productividad (proxy)),Peso promedio,Calculo,1.258555133079848,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_severidad_idx,Severidad promedio (Productividad (proxy)),Índice 0-100,Calculo,59.46768060836503,2026-09-05
76,departamental,Valle del Cauca,,Productividad (proxy),econ_proxy_idx,Productividad (proxy),Índice 0-100,Calculo,47.83630300467783,2026-09-05
76,departamental,Valle del Cauca,,Compuesto,indice_compuesto,Índice compuesto,Índice 0-100,Calculo,50.55102114132603,2026-09-05
76,departamental,Valle del Cauca,,Marco normativo,en_decreto_1171,En Decreto 1171 de 2026 (desastre nacional),Sí/No (1-0),Decreto1171,1,2026-09-05
76,departamental,Valle del Cauca,,Productividad,empresarios_afectados,Empresarios afectados (grave/crítico),Número,Camaras,4801,2026-09-05
76,departamental,Valle del Cauca,,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,199.0,2026-09-05
76,departamental,Valle del Cauca,,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,2890.0,2026-09-05
76,departamental,Valle del Cauca,,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,33.0,2026-09-05
76,departamental,Valle del Cauca,,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,88.0,2026-09-05
76,departamental,Valle del Cauca,,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,66405.0,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,53169.0,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,13051.0,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,422.0,2026-09-05
76,departamental,Valle del Cauca,,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,102.0,2026-09-05
76,departamental,Valle del Cauca,,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,1390.0,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,3440.0,2026-09-05
76,departamental,Valle del Cauca,,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,142.0,2026-09-05
76,departamental,Valle del Cauca,,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,2.0,2026-09-05
76,departamental,Valle del Cauca,,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,11332,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,43521,2026-09-05
76,departamental,Valle del Cauca,,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,92,2026-09-05
76,departamental,Valle del Cauca,,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1063,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1988,2026-09-05
76,departamental,Valle del Cauca,,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,8584182852178,2026-09-05
76,departamental,Valle del Cauca,,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,29329730409,2026-09-05
76,departamental,Valle del Cauca,,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,712889185699,2026-09-05
76,departamental,Valle del Cauca,,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,458274931709,2026-09-05
76,departamental,Valle del Cauca,,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,1200493847816,2026-09-05
76,departamental,Valle del Cauca,,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,9784676699994,2026-09-05
76,departamental,Valle del Cauca,,Escombros,undp_rapida_debris_households_m3,Escombros de vivienda (m³),m³,UNDP-RAPIDA,2160941,2026-09-05
76,departamental,Valle del Cauca,,Escombros,undp_rapida_debris_buildings_m3,Escombros de edificaciones (m³),m³,UNDP-RAPIDA,378849,2026-09-05
76,departamental,Valle del Cauca,,Escombros,undp_rapida_debris_infra_m3,Escombros de infraestructura (m³),m³,UNDP-RAPIDA,678308,2026-09-05
76,departamental,Valle del Cauca,,Escombros,undp_rapida_debris_total_m3,Escombros totales (m³),m³,UNDP-RAPIDA,3813977,2026-09-05
76,departamental,Valle del Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,8584182852178,2026-09-05
76,departamental,Valle del Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1200493847817,2026-09-05
76,departamental,Valle del Cauca,,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,9784676699995,2026-09-05
73,departamental,Tolima,,Salud,salud_n,Puntos registrados (Salud),Número,Naboo,11,2026-09-05
73,departamental,Tolima,,Salud,salud_incidencia_tasa_100k,Tasa de incidencia (Salud),Tasa x100k hab.,Calculo,0.8377760853008377,2026-09-05
73,departamental,Tolima,,Salud,salud_incidencia_idx,Incidencia (Salud),Índice 0-100,Calculo,22.66291717929189,2026-09-05
73,departamental,Tolima,,Salud,salud_severidad_promedio,Severidad promedio cruda (Salud),Peso promedio,Calculo,1.6363636363636365,2026-09-05
73,departamental,Tolima,,Salud,salud_severidad_idx,Severidad promedio (Salud),Índice 0-100,Calculo,54.545454545454554,2026-09-05
73,departamental,Tolima,,Salud,salud_idx,Salud,Índice 0-100,Calculo,38.60418586237322,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_n,Puntos registrados (Vivienda),Número,Naboo,12,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_incidencia_tasa_100k,Tasa de incidencia (Vivienda),Tasa x100k hab.,Calculo,0.913937547600914,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_incidencia_idx,Incidencia (Vivienda),Índice 0-100,Calculo,9.77353622332406,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_severidad_promedio,Severidad promedio cruda (Vivienda),Peso promedio,Calculo,2.75,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_severidad_idx,Severidad promedio (Vivienda),Índice 0-100,Calculo,96.36752136752136,2026-09-05
73,departamental,Tolima,,Vivienda,vivienda_idx,Vivienda,Índice 0-100,Calculo,53.07052879542271,2026-09-05
73,departamental,Tolima,,Instituciones,instituciones_n,Puntos registrados (Instituciones),Número,Naboo,22,2026-09-05
73,departamental,Tolima,,Instituciones,instituciones_incidencia_tasa_100k,Tasa de incidencia (Instituciones),Tasa x100k hab.,Calculo,1.6755521706016754,2026-09-05
