nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
municipal,Antioquia,Barbosa,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,10227327694
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,29407
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,16912.35692771
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,12495.09991577
municipal,Antioquia,Santa Rosa De Osos,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,9606
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,7
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,38
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,7
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,38
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Santa Rosa De Osos,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,11.8641
municipal,Antioquia,Santa Rosa De Osos,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00033108
municipal,Antioquia,Santa Rosa De Osos,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.45769991
municipal,Antioquia,Santa Rosa De Osos,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.29816631
municipal,Antioquia,Santa Rosa De Osos,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,2437651851
municipal,Antioquia,Santa Rosa De Osos,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,3656870518
municipal,Antioquia,Santa Rosa De Osos,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,6094522369
municipal,Quindío,Pijao,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,4861
municipal,Quindío,Pijao,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,2946.85939075
municipal,Quindío,Pijao,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,1913.73072001
municipal,Quindío,Pijao,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2938
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,3
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,4
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,493
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,19
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,7
municipal,Quindío,Pijao,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,512
municipal,Quindío,Pijao,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,219.97216783
municipal,Quindío,Pijao,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Quindío,Pijao,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,12.0327
municipal,Quindío,Pijao,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00021444
municipal,Quindío,Pijao,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.28528619
municipal,Quindío,Pijao,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.34880436
municipal,Quindío,Pijao,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,62486083440
municipal,Quindío,Pijao,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,6121117648
municipal,Quindío,Pijao,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,68607201088
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,2666
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,1347.77457069
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,1317.99498772
municipal,Quindío,Buenavista,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,1809
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,24
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,13
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,497
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,29
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,37
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,526
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,105.082791
municipal,Quindío,Buenavista,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Quindío,Buenavista,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,12.1509
municipal,Quindío,Buenavista,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00021143
municipal,Quindío,Buenavista,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.3229572
municipal,Quindío,Buenavista,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.38204171
municipal,Quindío,Buenavista,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,62945519805
municipal,Quindío,Buenavista,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,23245255722
municipal,Quindío,Buenavista,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,86190775527
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,5545
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,3293
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2251.86779074
municipal,Quindío,Córdoba,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2701
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,20
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,5
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,384
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,31
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,26
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,415
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,118.83941295
municipal,Quindío,Córdoba,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Quindío,Córdoba,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,13.176
municipal,Quindío,Córdoba,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.000342
municipal,Quindío,Córdoba,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.3163752
municipal,Quindío,Córdoba,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.38029788
municipal,Quindío,Córdoba,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,42970078728
municipal,Quindío,Córdoba,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,16388096550
municipal,Quindío,Córdoba,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,59358175278
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,1
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,59
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,28935
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,24776.58566177
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,4158.87298188
municipal,Quindío,Quimbaya,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,60
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,9067
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,290
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,28
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,2754
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,588
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,319
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,3342
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,307.88409459
municipal,Quindío,Quimbaya,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,12.6684277
municipal,Quindío,Quimbaya,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,8.309
municipal,Quindío,Quimbaya,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00032452
municipal,Quindío,Quimbaya,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.38215488
municipal,Quindío,Quimbaya,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.53393136
municipal,Quindío,Quimbaya,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,438116022720
municipal,Quindío,Quimbaya,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,240883074713
municipal,Quindío,Quimbaya,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,678999097433
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,32861
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,32861.22057462
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,7687
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,2.2
municipal,Cundinamarca,"Bogotá, D.C.",Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00145173
municipal,Cundinamarca,"Bogotá, D.C.",Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.77549708
municipal,Cundinamarca,"Bogotá, D.C.",Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.12034625
municipal,Cundinamarca,"Bogotá, D.C.",Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,0
municipal,Cundinamarca,"Bogotá, D.C.",Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,1707691
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,1688227.06506116
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,19464.21478332
municipal,Antioquia,Medellín,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,197429
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,2
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,2
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,3.6351
municipal,Antioquia,Medellín,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00059341
municipal,Antioquia,Medellín,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.29962174
municipal,Antioquia,Medellín,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.17424678
municipal,Antioquia,Medellín,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0
municipal,Antioquia,Medellín,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,997629080
municipal,Antioquia,Medellín,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,997629080
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,1
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,33238
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,21567
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,11670.81419369
municipal,Antioquia,Girardota,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,1
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,3980
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,4
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,39
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,37
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,44
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,37
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Girardota,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0
municipal,Antioquia,Girardota,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,4.0355
municipal,Antioquia,Girardota,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.0003725
municipal,Antioquia,Girardota,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.14183124
municipal,Antioquia,Girardota,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.29535875
municipal,Antioquia,Girardota,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,3130385014
municipal,Antioquia,Girardota,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,29541337456
municipal,Antioquia,Girardota,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,32671722470
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,4084
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,1446.64307229
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2637.78808042
municipal,Antioquia,Donmatías,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2070
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,1
municipal,Antioquia,Donmatías,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0
